address,alias,type,malicious,continue
0x5f7bb27f7a4702ebce052745cddc1f567ec89e15,EthGame,Smart Contract,False,False
0x893b52e96f3230abd23fbe48ee408b7a1a4b7e30,EthGame,Smart Contract,False,False
0xb53a96bcbdd9cf78dff20bab6c2be7baec8f00f8,EthGas Token,Token,False,False
0x8bbf4dd0f11b3a535660fd7fcb7158daebd3a17e,EthGas: Old Token,Smart Contract,False,False
0xd996bf1d2f9e0fe8fac4d83a0696102fe87c9eb9,ethgiveaway.online,Wallet,True,False
0x13fbbea6f440c2fa56ff8f90ff984118a2df0500,ETHGIVER,Smart Contract,False,False
0xa19fcdad77c1f0fd184689aca88babcf68010347,EthHub: Donate,Smart Contract,False,False
0xa7bad60aa9f853b4f3195c6964e4464eae078410,Ethino: Token Sale,Token,False,False
0x0f4a3f5d838211e9658d6f9bff5b177a090b9876,ETHLimited,Smart Contract,False,False
0xf0c6521b1f8ad9c33a99aaf056f6c6247a3862ba,EthLimited,Smart Contract,False,False
0x66666672e63f056350c3e79dc605edc36aa8b952,ETHMagic,Smart Contract,False,False
0xb592003f9e25d28bc8d18b1a06cecdb989dac509,ETHMagic,Smart Contract,False,False
0x5fb77e7362deac5ec360b30a5528bfbdafae5e98,ETHMaglc,Smart Contract,False,False
0x92ff7ec20e920dc64bed6f1f1e19298b0a983be6,ETHMaglc,Smart Contract,False,False
0xc36fe594db560bfde1bdf5d6b40a7a775d702a1c,ETHMaximalist,Smart Contract,False,False
0xb328f05fa01cc2f9add1ed05c5636e7d9c9b9954,Ethmoon.cc,Smart Contract,True,False
0x2d056be32ca238930dacd722a0cf02f97bb76a43,Ethmoon.cc: Deployer,Smart Contract,False,False
0x4958f1dbcac084a1b92b65f972612cfdc82aeba0,ethnocrypt.com,Wallet,True,False
0x374605f8152c7bf5b8cf218d16da5bdfacc63bd8,EthNote,Smart Contract,False,False
0x5b0751713b2527d7f002c0c4e2a37e1219610a6b,Ethorse Token,Token,False,False
0x53e107546b900f1bfd35b339ba2a2b1d2dcb2de3,Ethorse: Token Sale,Token,False,False
0x5af2be193a6abca9c8817001f45744777db30756,Ethos Token,Token,False,False
0x57ccee9100daa272b962c48543460a8e3ac6f674,Ethos: Token Sale,Token,False,False
0x619b947996557dbb4b3ca878247e8514fa3e7b30,ethplatform.org,Wallet,True,False
0x0de0bcb0703ff8f1aeb8c892edbe692683bd8030,Ethplorer: Donate,Wallet,False,False
0xd53b1522a3cdcea238f61fe41f2c9dcb06c3551b,Ethplus.net: Deployer,Smart Contract,False,False
0x70f36e78224389c462dd0fc7fe1627a2928031c7,ethpramengive.com,Wallet,True,False
0x62d85f7a5e5e53451d5decca6cd8fda3c6d9380e,Ethprofitspace,Smart Contract,False,False
0x6b67f7ad81e9eb49a580f366b9e0e518ebce14cf,ethpromo10.000webhostapp.com,Wallet,True,False
0x87f304f9f630cd33dd446ff5ae969b7f50fafd95,ethpromogivecare.com,Wallet,True,False
0xcace623ca5f210edcee90f36a7ae795c2f6604cb,ethpromogivenow.net,Wallet,True,False
0x6488b63be2fc20c1f25983a53c447f6530351971,ethpromotake.net,Wallet,True,False
0xe82c95901451409ce1dd2dd6c13848b6fac5298a,ethsend.online,Wallet,True,False
0x623b022331d389f785947c2849c72078eb0ea00a,Ethskytrix,Smart Contract,False,False
0x7d8b72a43d103d545a7a510311d7c9f92649a492,Ethskytrix,Smart Contract,False,False
0xa7705ba697c1afe0429be6bcf8192af1ba8768a9,Ethskytrix,Smart Contract,False,False
0xc0411aef81538996e9be26a2e9ce4c8d4426f2bb,Ethskytrix,Smart Contract,False,False
0xcf9ff69111bfdbab2245075c8c59950cd8b5976d,Ethskytrix,Smart Contract,False,False
0xd6fc31c2e6ac6a95dcf95a3f23e842cf52af58e9,EthSkyTrixToken,Smart Contract,False,False
0xf7fb243ff0df4b35f5f7fa5317c128f16e71cf9a,ethsoffer.com,Wallet,True,False
0x4e44b15a9df77ebb0f1b060ae8036c04cc773021,EthStation,Smart Contract,False,False
0x85b31f87f9f144f067991990aaff1dab12eade32,EthStation,Smart Contract,False,False
0x979cee879bbea69c050a3cb158b97f402524e4b3,EthToDaiTradeHelperV1,Smart Contract,False,False
0x8272b2cba64d44d1519e135cf17f41f536c248ce,EthToDaiTradeHelperV2,Smart Contract,False,False
0x421816cdfe2073945173c0c35799ec21261fb399,EthToDaiTradeHelperV3,Smart Contract,False,False
0x733fa571c2db987dbdb7767fabf8392300f456d6,EthToDaiTradeHelperV4,Smart Contract,False,False
0xd32098ba755a4c7ffedf69e0438a9039cffcbfeb,ETHToken,Smart Contract,False,False
0x064e2f3511f2399e86953de1acf54322bbdf9d2d,Ethxeth.ml,Smart Contract,True,False
0x3ffeac2c8c7c7c6399fc14158aab0016f1c0005d,Ethxeth.ml: Deployer,Smart Contract,False,False
0xc1dd8ac971129c8c08333924f58ff40a50b8bb9a,ethzero-wallet.org,Wallet,True,False
0x2047b5bb05567b54e3012f7b2bc282d3b390c1a5,Etica: Old Token,Smart Contract,False,False
0x63e95f8d07a1ec4176bb55d90abe3f8929a4b684,ETJToken,Smart Contract,False,False
0x73e44092b5a886a37bea74bfc90911d0c98f6a15,ETOCommitment,Smart Contract,False,False
0xaa5465aea57f365506149a5e995bbe51d8856b94,ETODurationTerms,Smart Contract,False,False
0x29ec3ff4e1dcad5a207dbd5d14e48073abba0bd3,EToken,Smart Contract,False,False
0xd56c63dccc31954ffc81dbf384967d6e37593394,EToken,Smart Contract,False,False
0xd85275fa3f3ef844e9d4c38822552568039f1bd4,EtomicSwap,Smart Contract,False,False
0xd2ae8abec952a2e1f519ea4706a5691343bdfed1,ETOTerms,Smart Contract,False,False
0x7a174d2c76e2150882d2d759c226939fe247c095,ETOTermsConstraints,Smart Contract,False,False
0xba4870a03cd31526fc6f704b4dfd93601c0a0585,ETOTokenTerms,Smart Contract,False,False
0x796bf193d00638e8a2f46e6e1c2e68d23e0466a6,Etrix,Smart Contract,False,False
0xd99298985902c9a69bf4c8a0895fa10721204ecc,EUCX Token,Token,False,False
0x814459fb8756a087c5a1935fe2fedd6997494be0,Euphorium,Smart Contract,False,False
0x231df7f56dd6449dcc1e521f99a307e13733995a,EUR,Smart Contract,False,False
0x3231cb76718cdef2155fc47b5286d82e6eda273f,EUR,Smart Contract,False,False
0x0cde550b066ff98da123377eeb0a149607c9ca17,EUR36,Smart Contract,False,False
0x38ef9841baa499aec437f3efe6ad802699ee03a6,EURDToken,Smart Contract,False,False
0xa4e72a91561fe4c11d6ea8a02e7e68bcd05c93f2,EURO,Smart Contract,False,False
0x32272e3239f651a700c91f7348193665a6309f07,EuroCoin: EUROC Token,Token,False,False
0x2cee632c70d14f488e97577c6c2e54b2ce047daa,EuropeanCryptoBank: Token Sale,Token,False,False
0x0e605600f9b4b6762498c941fee0b32976cb5e9b,EUROSTABLECOIN,Smart Contract,False,False
0x6d11799817dc29128cc1fc195184c37c1bea33c5,EUROSTABLECOIN,Smart Contract,False,False
0x7baedcd6582370fc712799ad11ddf7758112f186,EUROSTABLECOIN,Smart Contract,False,False
0x6e452121b2cecb231ab95756f2bb034d8d07f5c2,Ev5,Smart Contract,False,False
0xcbcbed289f221439198921b9fa2b1f3ee4fe46a3,Ev5,Smart Contract,False,False
0x8018d7e183e4f50a1cdb68083ac308c56f3fe4e4,Ev5Game,Smart Contract,False,False
0x966b9aa82ed4fb1f5891127065d8185c28abb187,Ev5Game,Smart Contract,False,False
0xba14b245d449965bdbeb630ebe135b569474f5b1,Eva Cash Token,Token,False,False
0x5aaefe84e0fb3dd1f0fcff6fa7468124986b91bd,Evedo Token,Token,False,False
0x1b150b01dd61d54847a1c538ab9fe6f1639cacbc,event-eth.org,Wallet,True,False
0x619543d933f7c39f1344325ea821db64d5e3069e,Eventa: Token Sale,Token,False,False
0x812ee157c915dd8f2fdcaaee453c5b0aee1f27ac,eventbinance.com,Wallet,True,False
0x37d0909cc7ec38f2d966092ea3607f77bc6bc008,eventchain.co,Wallet,True,False
0xa9206e4e269fae224c5140f7c3ae1dab458369d8,EventRecorder,Smart Contract,False,False
0xeb6533f29a54c2c18bb2ce2a100de717692a518f,Events,Smart Contract,False,False
0x445b774c012c5418d6d885f6cbfeb049a7fe6558,Everest,Smart Contract,False,False
0x736667b325f68c487c41afda7c4cfb874c327b0e,EVipCoin,Smart Contract,False,False
0xc5ba85430fb50a39345ee09675f8b266e748bc42,EVJSHToken,Smart Contract,False,False
0x153f8a2376ffba53635229f38327d55d0519e01c,EVMScriptRegistry,Smart Contract,False,False
0xcafa04538aa18ec7ce451bd0e55874c75b80657f,EVMScriptRegistryFactory,Smart Contract,False,False
0xf062b9158111fcab3cec219283c6a57472bc0c5a,EvoCoinToken,Smart Contract,False,False
0x9ddd491580cc24570a704a5c22108fd2c3d27328,EVVToken,Smart Contract,False,False
0xef503a14f15dca769db289c35d13af4246e7975a,EWBTC,Smart Contract,False,False
0x3cab5f3e3bbe86c69f4e43339920f61ab8193300,EWEUR,Smart Contract,False,False
0x41c7a6cbbf1293cfe98cb7c8b9f8be22dd192a1c,EWLTC,Smart Contract,False,False
0xa49cf38e51299579646a9a91f273972a791cbaf8,ExampleExchangeThief,Smart Contract,False,False
0xc2e105971528da56684c0e01a682f009d261e499,ExampleRewardsToken,Smart Contract,False,False
0xe9c17e98448d5d57fb15a518a98ffdbb90e8efc8,ExampleWildcardResolver,Smart Contract,False,False
0x0016d34783efcb7a693903e60fbe4c9c0d98f583,Exchange,Smart Contract,False,False
0x0c74f22130c985fa02e7105d6095fb782e9eb08c,Exchange,Smart Contract,False,False
0x10591b8e3e83cd9852172f022a5a70edfb66063d,Exchange,Smart Contract,False,False
0x1b73aea1875a0d603fd06cbc41f06d1eb2f9e3ce,Exchange,Smart Contract,False,False
0x1c5361730f8579dfd8ac5ee1c93f4e182820f876,Exchange,Smart Contract,False,False
0x1d150cfcd9bfa01e754e034442341ba85b85f1bb,Exchange,Smart Contract,False,False
0x2f99be0adf2abd64b6813a414f3a27aace42a9bf,Exchange,Smart Contract,False,False
0x310f4934923d30de01d1374d7f00e70c896d32f2,Exchange,Smart Contract,False,False
0x319dd14f434727722ecee1d27e9e7d4e08b9ffe6,Exchange,Smart Contract,False,False
0x4390080c2e047431ba67ceacb449ff2d019ff56e,Exchange,Smart Contract,False,False
0x4e33a667cca839e0a04c3d8464748504bae567af,Exchange,Smart Contract,False,False
0x5d84fc93a6a8161873a315c233fbd79a88280079,Exchange,Smart Contract,False,False
0x7a6425c9b3f5521bfa5d71df710a2fb80508319b,Exchange,Smart Contract,False,False
0x7bf484e8f21a3de9b4614a8b874fbb91a0386a41,Exchange,Smart Contract,False,False
0x86c564090c5d71da84667606456343f9249edbe4,Exchange,Smart Contract,False,False
0x932faada714585cb63a2f488e1e226ef9b4ceae9,Exchange,Smart Contract,False,False
0xa222680f11dffca1ea5d36c5987f34a54ee16507,Exchange,Smart Contract,False,False
0xb27f1db0a7e473304a5a06e54bdf035f671400c0,Exchange,Smart Contract,False,False
0xb561239d96ba2283bab9aabc3401828c05bdc753,Exchange,Smart Contract,False,False
0xbf0a25d4e3d5768765b533325062be1a5bb3a7bb,Exchange,Smart Contract,False,False
0xfb5a47dbba80285218eed76427da47fe74963b4e,Exchange,Smart Contract,False,False
0x73df03b5436c84cf9d5a758fb756928dceaf19d7,ExchangeIssuanceModule,Smart Contract,False,False
0xf7ce9aa00bc4f4c413e4b4a613e889c1ad01883e,ExchangeLogger,Smart Contract,False,False
0xa145eca55ae0e39d7c228ed7a962424a97ac74cb,ExchangePortal,Smart Contract,False,False
0xdabb0a62894a19c0d4cb86bed6cfdfee7c4652c2,ExchangePortal,Smart Contract,False,False
0x6317c5e82a06e1d8bf200d21f4510ac2c038ac81,ExchangeProxy,Smart Contract,False,False
0x3befe34ac47e7d6204470b28eeb515a69d4865d7,ExchangerToken,Smart Contract,False,False
0xa5eafab1e2a857ccc75a784951a5b6bbcdd46b57,ExchangeToken,Smart Contract,False,False
0x784839d6abba28d0f2bf29e426e407f709c475d6,ExchangeV3,Smart Contract,False,False
0x3b877da6b988f39a2ad9dcf33e052c7ce672d53e,ExchangeView,Smart Contract,False,False
0x3f82be785b9a037ce687f811e070b5c0cab46d77,ExchangeView,Smart Contract,False,False
0x0deaa398e9e41d2a7cc78f937e42afd260bf7310,Exclusive Platform Token,Token,False,False
0x138e326c28114f65202b4ed82a1eecdf81451e09,Exclusive Platform: Old Token,Smart Contract,False,False
0x5a0cc1e049e480395e0092849337100e9bfd134e,ExclusiveNetwork,Smart Contract,False,False
0xd6aca5b766853f7879d153fdb7567be356dd46ec,Exenium Token,Token,False,False
0x412d397ddca07d753e3e0c61e367fb1b474b3e7d,EXEToken,Smart Contract,False,False
0xad7479ff14cb206edda9e884b01e1245ffe8d967,EXEToken,Smart Contract,False,False
0x38ef3d08efc74857cc129e9e6026b0d4db9aada9,Exhibit: Old Token,Smart Contract,False,False
0x688d0d44f81f2d82c50e0acc674da60fd3d88e3a,ExitToken,Smart Contract,False,False
0xcb5e39c946ace85d6003c791ef445dd2629c2003,ExKnox: EKX Token,Token,False,False
0x6f1cdb4b3292a8e4404e6e5c7e3be71281cd503d,ExKnox: One Coin,Token,False,False
0x9984d0f41d12061fc654cdc1a1d55409b3bc9c0c,EXLToken,Smart Contract,False,False
0x83869de76b9ad8125e22b857f519f001588c0f62,EXMO Coin,Token,False,False
0xc98e0639c6d2ec037a615341c369666b110e80e5,EXMR Foundation: Old Token,Smart Contract,False,False
0xcf6cc4dddad0924e0b55a394cfb4c442822f6311,Exnce: Airdrop Distributor,Smart Contract,False,False
0x6384e3cbdf165250b191cac2fd8ffe3b718d34f4,ExorionToken,Smart Contract,False,False
0x2f6220f13648a1fc34cd674d1bf4036f39275478,ExoTokensMarketSimple,Smart Contract,False,False
0x50a1416246f319542949b588ad9da005e1162944,ExoTokensMarketSimple,Smart Contract,False,False
0x38c80b0a8a4e9d6fe925d47ae82251eb0c79cfa8,ExoTokensSwap,Smart Contract,False,False
0xa22007c1feb808f4b47fb50cec628a81c3b4c536,ExoTokensSwap,Smart Contract,False,False
0xce83d198ffec2b58d65ec2e65d25e137c4652819,ExpectedRate,Smart Contract,False,False
0x3f2d9edd9702909cf1f8c4237b7c4c5931f9c944,ExpiringMultiParty,Smart Contract,False,False
0xdebb91ab3e473025bb8ce278c02361a3c4f13124,ExpiringMultiPartyCreator,Smart Contract,False,False
0x09afd24acc170c16f4ff64bdf2a4818c515440e8,ExpiringMultiPartyLib,Smart Contract,False,False
0x736aed44debed3c273af836409deaaf6722671b2,Expiry,Smart Contract,False,False
0x36c6655ddbf0a6c48c5b93c18a7ccc5650b167be,ExpiryV2,Smart Contract,False,False
0x739a1df6725657f6a16dc2d5519dc36fd7911a12,ExpiryV2,Smart Contract,False,False
0x059550a1ca3c46a2adb803e9e3ea4585a34f004a,Expo,Smart Contract,False,False
0xdfa22fd0efa7cab28e0a29fc35e65c8c8f4c5f3d,Exporo,Wallet,False,False
0x90be843671bad81ff56fd7dd0158fff835363031,ExpToken_v1,Smart Contract,False,False
0x8c159e3450526c96b32830a75ffa022c892ced2d,ExpTokenProxy,Smart Contract,False,False
0x9df04392eef34f213ce55226f40979c906cc04eb,EXRNchain: Token Sale,Token,False,False
0x1692c3e022a4d20e017040a96d6c1a900cf3f634,ExRPiToken,Smart Contract,False,False
0x51f43d0c05eefdeb70eeaf973e0b8286e494902d,Exsender,Smart Contract,False,False
0xaae090bb72ff98757d56d51220c0456aecf96c64,ExStock: Deployer,Smart Contract,False,False
0x281a4f339679f1534d4691f08885e1aa8c663fc6,ExternalRefund,Smart Contract,False,False
0xb1252d17f8c0378bacd5a2fa579b2e4f2836f3fe,EXTO,Smart Contract,False,False
0x67a8bc3c4af9d44217506444d0d6052d1fc998c4,EXTOKEN,Smart Contract,False,False
0xef65887a05415bf6316204b5ffb350d4d1a19bba,ExtStock: XT Token,Token,False,False
0x4170994b13bdf467a14b70976ebdda4e28765139,EXU,Smart Contract,False,False
0x3aec6473744ea75dc3b2206fad1e057d52ca46dd,Exvina Token,Token,False,False
0xf4877a366c2b55a787d0b5c5e5ec4dffd8ca088e,EXW,Smart Contract,False,False
0xd6aa415a9209093014759e81d7ba024d861abf4f,EYEXContract,Smart Contract,False,False
0x157230b513e823320498e519fb2dc49b000103a5,EZ365 Token,Token,False,False
0x76b9aa7f5e2cc13c712031ab496a8e2738411806,ezer.io,Smart Contract,False,False
0x78a2a1029e3168b49d3a276c787050ff5106dcf2,EZOOW Token,Token,False,False
0xa6d5c720a9af5a405dfb6b9f44fc44fab5d4a58d,EZY,Smart Contract,False,False
0xa0cb77779acde6f668265c791c7123845f11e72f,F_Fever,Smart Contract,False,False
0xe34bb610505541b3fceff472dc5449053b632944,F1DeltaCrate,Smart Contract,False,False
0x78a73b6cbc5d183ce56e786f6e905cadec63547b,Fabric Token,Token,False,False
0x94f407ba55d5674cca397c11e5670f63a9721342,Facility,Smart Contract,False,False
0x052e275e5da9b487db007d1ceda52de4d1534c3a,factory,Smart Contract,False,False
0x35c8c5d9bec0dcd50ce4bd929fa3bed9ed1f7c89,Factory,Smart Contract,False,False
0x77220f6e8d4aef984ca299c0ae2c56dd87a50541,factory,Smart Contract,False,False
0x9b393a12fb9dffd4a49fe5a27d88893a230ce853,Factory,Smart Contract,False,False
0x9f893545c7c1959bc935590b92e4671efc23ce6c,Factory,Smart Contract,False,False
0xb3d3adbc0ee9140bd89d688b49bec1d3eb69057e,FactoryFactFinder,Smart Contract,False,False
0xb477f426765af3258b1dc780f3b95de013d6f9d3,FactoryFactFinder,Smart Contract,False,False
0xdf1e18df5767384dab716cb3faec129c0bf46a40,FactoryFactFinder,Smart Contract,False,False
0xfd18ac8ccc60efa04702d8143d18a42aa3b34603,FactoryUtilsLibrary,Smart Contract,False,False
0xd4666f08a40dfd0945cac5ab83ff04625a60664c,FactProviderRegistry,Smart Contract,False,False
0x348aa42467971b5841a0bef544005edef7900132,Fair7Token,Smart Contract,False,False
0x5764dd7ca74c75e2c71f8896a2e99a3293a11660,FairContract,Smart Contract,False,False
0xfef5497bc53a69875e02ae5b14eeff668f09a729,FairDAPP,Smart Contract,False,False
0x4c323246367ee4051a6743bb2d97d1db1b0eb578,FairDice,Smart Contract,False,False
0xad6a8e94f5e603b3dbbfac0a24e597a92e23666b,FairDice,Smart Contract,False,False
0xaeb330ed69bb596589d102ef6a21fef9a09c780e,FairDice,Smart Contract,False,False
0xfbfa60a21b423cb364de616a37464b61c1bc4c88,FairDice,Smart Contract,False,False
0x5b4765d32f3155070e447eaffe996f73466bb9f0,Faireum,Smart Contract,False,False
0xf64dc764c733a62b4461a7b66386862f92705aab,FairGame: Token Sale,Token,False,False
0x3791f657e8dea487dc07847ae10399e1872c3861,FairInflationFunctionality,Smart Contract,False,False
0x0be2ea1062e62632edb47772b8970ada04acd387,FairWin,Smart Contract,False,False
0x41820910519d0b45ef5a3df399005f2e9f98f951,FairWin,Smart Contract,False,False
0x5463ba63ba23e62e666354aaeb85a838afeba010,FairWin,Smart Contract,False,False
0x98696048dbef3b2e9a2d75b9f57fcb1cb1f2e10b,FairWin,Smart Contract,False,False
0xd2fba0c432377a9b37ad55f119bf8f402c230671,FairWin,Smart Contract,False,False
0x379ce20c018fb6301c1872c429ec7270ffa4dc5b,Fake_Phishing,Wallet,True,False
0x93d8d5bb1f1e4822f3c614d9a09e7c5e3fabc13a,Fake_Phishing10,Wallet,True,False
0xa6e71bdc40952eb1c083e5ae4940d70886296724,Fake_Phishing100,Wallet,True,False
0x3a878eddb991ebcbc7c8052055b2e5ed5d0d1ba4,Fake_Phishing1000,Wallet,True,False
0x9eea7fda3c78cd8c096ae229de8217a94cd1bcfe,Fake_Phishing1001,Wallet,True,False
0xdfa8e0d144b1bd7b9f08cd05a7726cc20121292f,Fake_Phishing1002,Wallet,True,False
0x8d4426f94e42f721c7116e81d6688cd935cb3b4f,Fake_Phishing1003,Wallet,True,False
0x5e1f89284b8283edcd082901b78c7589f39d5b51,Fake_Phishing1004,Wallet,True,False
0x0f4cf489c65f5001843c525e1f374768dcad9b99,Fake_Phishing1005,Wallet,True,False
0xe949a4c861089fbde6ef1175c23e1485d5970567,Fake_Phishing1006,Wallet,True,False
0xb48c99c37b7cf4ac0a1c2dca518782c1feb4f066,Fake_Phishing1007,Wallet,True,False
0xb0608ca76d2ec6984f652829e887811516e4b846,Fake_Phishing1008,Wallet,True,False
0x29c3adf6f50e2186c21f5ebb1ac073115831286e,Fake_Phishing1009,Wallet,True,False
0xe7cc576611c2df800862db667140a90cf9ec4b72,Fake_Phishing101,Wallet,True,False
0xdbbc7e7098f69ff271c7d12b75b53c099d3c883d,Fake_Phishing1010,Wallet,True,False
0x3614e0bba4679c95daa45201821cd212f9164205,Fake_Phishing1011,Wallet,True,False
0xa5e83199a7ecb6669064d492f15ddc096b6cbab8,Fake_Phishing1012,Wallet,True,False
0xd5e846494df899e0d7ea5e628501dfe420d2643b,Fake_Phishing1013,Wallet,True,False
0xeb32e949d214773ff718dfc92b4803bd14db15c1,Fake_Phishing1014,Wallet,True,False
0xa62cb4bd9e69e9170a2d973aa3aece5a1215d41c,Fake_Phishing1015,Wallet,True,False
0x7197e9d17b8a5d219e0facea59301eb7eef5ef87,Fake_Phishing1016,Wallet,True,False
0xf6238cbc1b74b183e54d63a555f867baa00d92df,Fake_Phishing1017,Wallet,True,False
0x311e8fbacc2ec05793e14319ef0006f7a7516cba,Fake_Phishing1018,Wallet,True,False
0x882c3163237009dca0aa3d479f73eb55639339e4,Fake_Phishing1019,Wallet,True,False
0x34743ffa1f93e745668725e44efeb3c50a237796,Fake_Phishing102,Wallet,True,False
0xe6eb070bcef81fd12a198ba03fe393e9ee4cb671,Fake_Phishing1020,Wallet,True,False
0xf77149cac62f1b3df7d8d0cd951f152f28c72bb1,Fake_Phishing1021,Wallet,True,False
0x89c0e39f3b3be95c238912788687dbaebe7e6a2b,Fake_Phishing1022,Wallet,True,False
0x6e65c01099acfda3fdcee97249caf30241baf679,Fake_Phishing1023,Wallet,True,False
0x98d67bc5ba8e43721972204e5e1e4eaef43cadb1,Fake_Phishing1024,Wallet,True,False
0xcc2c4c1b9bee3e9ae45b5c9024c3d032387830b8,Fake_Phishing1025,Wallet,True,False
0xcc13856ac5ec565c2ef8770a347a224351163dca,Fake_Phishing1026,Wallet,True,False
0x346b909240978658ec69c3f6e0d7cbef50bc3c79,Fake_Phishing1027,Wallet,True,False
0xb7f9fdb9f3f6142cf5e2b7bee8aeba059dfb091b,Fake_Phishing1028,Wallet,True,False
0xa3e785ee490e1102fe32512973c96dc7dc876348,Fake_Phishing1029,Wallet,True,False
0x8ee2ba41ef59b5773e5909451e0b8bad4e59a81b,Fake_Phishing103,Wallet,True,False
0xdc057405a5dee9074635c0d3a991580b66a34d9c,Fake_Phishing1030,Wallet,True,False
0xf591bbf70178bcaa80d306ab65755ab7038962cd,Fake_Phishing1031,Wallet,True,False
0x1443975e90ec15e7c070514831070581ae2fb929,Fake_Phishing1032,Wallet,True,False
0x1b8ee5cb5520ea3d12f64a8973c2a4f0cbcb1564,Fake_Phishing1033,Wallet,True,False
0x57a3d07e27475aa8f5d306b7bb25aebfd27c4512,Fake_Phishing1034,Wallet,True,False
0x14f8b4fea8788efe643eaad0b10b37423b73215f,Fake_Phishing1035,Wallet,True,False
0x5ed7046abeb1fa06f54283a2eb4a09efa2711a8a,Fake_Phishing1036,Wallet,True,False
0xdd0940c356ebe5bb23039bbf6c83f33c7d510dc9,Fake_Phishing1037,Wallet,True,False
0xdd44566108758d8c8224d303ef92492229014a2a,Fake_Phishing1038,Wallet,True,False
0x00eb6f5199cd0b671da371969b1a0f948e982fea,Fake_Phishing1039,Wallet,True,False
0xea72a2a01c1126d5629d83aab4f448de670924d9,Fake_Phishing104,Wallet,True,False
0xb13832f29e4ab6b523eb0167f46e014682c5a823,Fake_Phishing1040,Wallet,True,False
0x5a9ca3c6362a53edfc78503d65a6a3b7d9af6992,Fake_Phishing1041,Wallet,True,False
0x2bbe1297d729bc7f7558afb43404f0f0a544d206,Fake_Phishing1042,Wallet,True,False
0x70ba69fcb5720ba8d573b78f641eecb775c0e5a9,Fake_Phishing1043,Wallet,True,False
